address,balance
MAN.1111111111111111111B8,88726476.531942376448086277	
MAN.123jW2XkDYM27xe4Y7bwzcbhsiKC,0.78672440110049113	
MAN.12cUHUj2nEesvbF45214vs9ES2z7,421.28613045549161055	
MAN.12ni3RutrxJeYAfsgsXiYPR4t4K2,1.1328306423752327	
MAN.13hAeHCLyT2H1Y9EPo3Kfu5okSdU,1.3	
MAN.14TX1fznQRnhXmHuys8qGcd1sYCy,0.96219784330381997	
MAN.16QnC34mFArgzqFssRuDRMVuSDw4,1.4543162927179099	
MAN.16XatiE43wYvCcUfPkExXm4R99fD,1.3216540169645816	
MAN.16YsV6J1umC1CCisdxWdJazV3PaN,0.79261443919225416	
MAN.17Z22Hwx6ohavnbhPwoMEuEHkLt8,0.58366974684350093	
MAN.184C5XXnk7nYy87tS1GbXydM1j8Y,1.026112201129059	
MAN.189LuBxmJ8xic6uQkRQaAR6ZkATV,1.478850568875422	
MAN.18EuspDSiULCg8rg7WpVS3yjGYQS,0.83208162698073473	
MAN.19PGzMVZkJSdcAQfcFrCmWhnw3vq,1.5	
MAN.1BnggYB5mSjQNn25C5hhFL13oKAE,0.70672223242415866	
MAN.1BxMBhRpU4rcQkv982VdUcAyU4zY,1.4187971787418142	
MAN.1DguJs6ok2BN5WAHVa3NKjGAyhHU,380.59262176	
MAN.1FRtffWYxkapVT3fLmZYTMEYc4w2,427.127381134270892772	
MAN.1H2uYd66LxLhvHAyLawpNTmg5yfT,1.44046873332320292	
MAN.1HajnX9yoaSwZQiCUo2Gs8UGF7in,0.9856341934712981	
MAN.1HfUFbud7k7vjmdouTRw1L5ZSpdd,0.57723532447178716	
MAN.1JsC8yxgT27R47BMH9hdTjNcgL2U,0.506461651499772625	
MAN.1KBAAxqU16mtqYjEFYsWTYACBcj6,1.2070786214659522	
MAN.1KhzABeiJYvQDrd5LUxybsKggHEj,343.6609227	
MAN.1NitrXXAs7KWbm41MU7iQxHCJmtE,654.036027899995181723	
MAN.1NnCNgFBX83owdjLSgBXu2a4uta6,0.64225964067666585	
MAN.1PrEJgeCZMxMbhWuiceoG9oZ4yMC,100605.873065840570840911	
MAN.1RptKjyoNJnKxxcz6KY8qbhQ6WDL,0.64802915977632214	
MAN.1SQyQw6UmjCfFmqpGJK7SgWqCTMF,1.99637948	
MAN.1Utp5RfF6GAp9AwimAFnjcTXRux4,0.777626346	
MAN.1V39gTW9UoQWt9zUMC4G9ic2s2JY,1.0255077759906195	
MAN.1VhhbCSbwJMq9x2kDBhgunaCuSvK,0.8346503673528636	
MAN.1VwKjh3h1qMDgY9UpX9h5GytPVBr,1.1923428264280532	
MAN.1VyodB8kyn4yzwS6n15wxpB7zRRh,0.76109050235114883	
MAN.1W41apfnsqcY7bGd5fxWeS4ERD8z,13.921875	
MAN.1WMhFUGAuVkuY78BXhWENU5oEBz8,1.2418797980958625	
MAN.1XTmozNDQ16dqfBqnbGhTHRZYHjs,2.2309888627613208	
MAN.1XyjggH9ExVKuSWbUAQHLocBiZea,0.7515617202453476	
MAN.1bH1GMywMuinLVHj3s5G4f4x4xTJ,101.4034269	
